growth
0.04623765061122059
0.04941457726549943
0.045163131618713784
0.04914738034437022
0.05214596980272933
0.04611438483942798
0.04504331024427395
0.047887009084404006
0.04333798749652505
0.04893912305746305
0.04624468542248189
0.04425507414628904
0.04675356194754496
0.047995574570765344
0.04458531883473445
0.04656226269149463
0.04851815230681008
0.04945981725320035
0.04366597099932529
0.04558794329485395
0.04644466354977206
0.04792228550768403
0.04134675771905566
0.04282415183441784
0.04532919519402961
0.04515738492951387
0.04343889446409394
0.04830047370741701
0.0448078949507672
0.04597565624102906
0.039725763982449515
0.0456677560416537
0.047275938687359326
0.04833261841378833
0.04344588591370288
0.04426190375787175
0.050843194246812454
0.046215193541397935
0.04602435061544921
0.04444131607767618
0.044488426460015794
0.04439639068993324
0.0453914888435049
0.04297512781590923
0.04451106407645704
0.04584298447267805
0.04395148775225912
0.04403365019617862
0.044518727486310916
0.04655431778047838
0.046827445446627765
0.04556978077672143
0.04776571308475444
0.04329967102859825
0.04737414272379356
0.04704132883265449
0.04827783500910436
0.04654269270130028
0.04851388590576209
0.045063003730831344
0.049354976757583734
0.04738446164629685
0.044071410502602104
0.043518696678430016
0.04548423542532225
0.04578452441389398
0.043926795635533096
0.046259913779467345
0.04419853594216622
0.04154221907755395
0.047178932144161245
0.047793566700021564
0.04787314423565927
0.04830734993974759
0.04305307328275044
0.04401599982643594
0.04090963602191158
0.04457146431964044
0.045538161215338865
0.04570703623518002
0.047296341863431915
0.04820699868384763
0.04715332308538417
0.04542011101814937
0.04883203946903068
0.04466926039037769
0.04475301473854236
0.042497965668175604
0.04467309767712421
0.046533111894462124
0.04960967475008943
0.04567201388485476
0.04466362303109548
0.042922806892574376
0.04904072950536763
0.04346099686585463
0.0480918096976189
0.04928494190806731
0.04734668553000902
0.045533856020184796
0.04731107809745771
0.04559574290026039
0.04507989837283363
0.04826724414519976
0.04643107280436982
0.04801328747132731
0.04107991872483067
0.04956354017165047
0.048318780879509214
0.04792635945093528
0.04618702225424934
0.04636915331775639
0.044649697605734194
0.04866059299980937
0.04372345089068214
0.04536951803074982
0.047835076917496264
0.04775520450288616
0.04217398742207907
0.044097654383309655
0.045409018729846345
0.04708943039168756
0.043946555509334004
0.0447963130951987
0.046334806743083656
0.0450549287884371
0.04469641272658237
0.04700515319898247
0.0459096324335897
0.04427243899128181
0.04837070372424969
0.044490266459992156
0.045975612467504465
0.04574100858965599
0.04596799632686833
